product_id,product_name,reorder_proportion
22168,Whole Maine Cherrystone Clams,0.3
22169,Pineapple Slices,0.3248407643312102
22170,Organic Multigrain with Flax English Muffins,0.6081871345029239
22171,Enamel Health Sensitivity Relief Fresh Mint Toothpaste,0.5
22172,Heathly Heart With Omega-3 No Pulp Orange Juice,0.5
22173,Mocha K-Cups,0.25
22174,Laundry Detergent,0.42857142857142855
22175,Cheddar Broccoli Pasta Sides,0.43478260869565216
22176,Organic Coconut Bliss Chocolate Walnut Brownie Dessert,0.5617977528089888
22178,Sweet Italian Sausage,0.5166666666666667
22179,Seasoned Salt,0.0
22180,Lentil Sage Vegan Deli Slices,0.5789473684210527
22181,Fresh Pasta Sauce- Arrabbiata Sauce,0.6666666666666666
22182,Old Fashioned Potato Salad,0.5555555555555556
22183,Blend of Vegetable & Canola Oils Vegetable Plus!,0.25
22184,Regenerist Micro-Exfoliating Wet Facial Cleansing Wipes,0.2222222222222222
22185,Organic Mochi,0.5833333333333334
22186,Peanut Butter Creamy,0.5208333333333334
22187,Strawberry Toothpaste,0.10344827586206896
22188,Chicken Parmesan Home Style Meal,0.5
22189,Green Banana Flour,0.0
22190,Palmier,0.8333333333333334
22191,Catfish Fillet,0.0
22193,Unknown,0.5
22194,Pear Bar,1.0
22195,Kit's Organic Dark Chocolate Almond Coconut Fruit & Nut Bar,0.582089552238806
22196,Pumpkin,0.125
22197,Organic French Roast Coffee,0.6363636363636364
22198,4X Ultra Concentrated Natural Laundry Detergent- Free & Clear,0.5
22199,Extra-Dry Cava,0.0
22200,Sea Salt 70% Dark Chocolate,0.0
22201,Fruit Punch Rush Juice,1.0
22203,Wild Smoked Kipper Snacks,0.3333333333333333
22204,Italian Deli Slices,0.4583333333333333
22205,Chick Peas Ceci,1.0
22206,Multi Grain Cheerios Cereal,0.5384615384615384
22207,Organic Dark Chocolate Salty Caramel Coconut Cream Frozen Non-dairy Dessert,0.4444444444444444
22208,Saag Paneer,0.3181818181818182
22209,Temples Earl Gray Strong Tea,1.0
22210,Organic Stage 2 Broccoli Pears & Peas Baby Food,0.5910290237467019
22211,Free & Clean Unscented Hand Soap,0.25806451612903225
22212,Organic Green Pears,0.631578947368421
22213,2% Reduced Fat Chocolate Milk,1.0
22214,Moisturizing Baby Bubble Bath Oatmilk &  Calendula,0.3333333333333333
22215,Bleach Clean Linen Concentrated,0.5714285714285714
22217,Vegetable Korma,0.3103448275862069
22218,Outshine Fruit Bars,0.43137254901960786
22220,Original Roasted Seaweed Snacks,0.6969147005444646
22222,Gemelli- No. 28,0.3076923076923077
22223,Sweet Mesquite Barbecue Kettle Cooked Potato Chips,0.3157894736842105
22224,Whole Milk Plain Greek Yogurt,0.6514522821576764
22225,Grilled Tilapia Signature Grilled  Fish Fillets,0.3076923076923077
22227,Coconut Cream Pie,0.5472560975609756
22228,Buttermilk Pancakes 8 Count,0.6748251748251748
22230,Deep Sleep Travel,0.0
22231,Taco with Chipotle & Garlic Skillet Sauce,0.0
22233,Slow Churned Double Fudge Brownie Ice Cream,0.6153846153846154
22234,Organic Blonde Coconut Palm Sugar,0.36666666666666664
22235,Chocolate Cream Pie,0.3333333333333333
22236,Cookies Traypack,0.4423076923076923
22237,Fusion Power Men's Razor Blade Refills,0.5238095238095238
22238,Chocolate Chip Vanilla Bean Cookie with Tahitian Vanilla Bean Ice Cream,0.5657894736842105
22239,Crisp Hard Cider,0.0
22240,Strawberry Licorice Twist,0.6909090909090909
22241,Organic Garlic Roasted Garlic Pasta Sauce,0.3150684931506849
22242,Swirl Bread Cinnamon,0.6538461538461539
22243,On The Go Chicken with Mini Noodles Soup,0.5555555555555556
22244,Dark Maya Gold with 60% Cacao Content Organic Chocolate,0.5555555555555556
22245,Original Chocolate Vanilla Swirls Pudding,0.48148148148148145
22246,Small Country White Oval,0.36
22247,Organic Chives,0.33634992458521873
22248,Red Zone Collection Swagger Scent Men's Deodorant Twin,0.0
22249,Pepsi,0.6964285714285714
22250,Colby Jack Cheese Chunk,0.5
22251,Poblano Hot Sauce,0.375
22252,Light Creamy Potato with Bacon & Cheese Soup,0.16666666666666666
22253,Natural Very Emollient Cream Shave Mango Vanilla,0.0
22255,Organic Nonfat Greek Yogurt With Lemon,0.598159509202454
22256,Organic Throat Comfort Tea,0.2631578947368421
22257,4x Concentrated Laundry Detergent Beach Sage,0.5
22258,Green Chai Green Tea Bags,1.0
22259,Lemon Lime Zero Soda Drink,0.0
22260,Organic Rolled Oats,0.6543352601156069
22261,Kits Organic Dark Chocolate Peanut Bar,0.6666666666666666
22262,Gluten Free Fudge Brownie Mix,0.125
22263,Sugar Free Strawberry Low Calorie Gelatin Dessert,0.35714285714285715
22264,100% White Grape Juice Concentrate,1.0
22266,Blue Decorating Icing,0.0
22267,Yummy Berry Kids Tea,0.6153846153846154
22268,Organic French Onion Soup,0.12962962962962962
22269,Protein Coffee Shake,0.5
22270,Organic Classic Marinara Pasta Sauce,0.4
22271,Lunchables Uploaded Nachos Grande Cheese Dip & Salsa,0.5
22272,Gluten Free Matzo Ball & Soup Mix,0.0
22273,100% All Natural Creamy Peanut Butter,0.375
22274,Solid Fresh Citrus Air Freshener,0.3
22275,Sriracha Hot Chili Sauce,0.2648870636550308
22276,Black Bean Veggie Burger,0.4641350210970464
22277,Honey Roasted Nuts & Sea Salt Bar,0.48148148148148145
22278,Zero Laundry Detergent Fragrance Free,0.6153846153846154
22279,Handcrafted Organic Original Digestive Bitters,0.0
22280,Gluten Free Three Cheese Pizza,0.4666666666666667
22281,Chicken Noodle Soup,0.4829192546583851
22282,Ultra Soft Bathroom Tissue- Double Rolls,0.4864864864864865
22283,Zinfandel- Lodi- California,0.8
22284,Sweet & Salty Popped Snack Mix,0.0
22285,Wild Cherrywood Smoked Uncured Bacon,0.7777777777777778
22286,Organic Super Beet Juice,0.5507246376811594
22288,Lemongrass Coconut Chicken,0.4444444444444444
22289,Brownie Batter Core,0.23076923076923078
22290,Organic Chai Tea Bags,0.42436974789915966
22292,Organix Butcher & Bushel Chicken Wing & Thigh Grain Free Adult Dog Food,0.525
22293,Gummy Worms,0.28125
22294,Soft Wheat Bread,0.625
22295,Smart Deli Veggie Turkey Slices,0.6666666666666666
22296,Whole Grain Velveeta Rotini & Cheese,0.4
22297,Vanilla Protein Bar,0.5
22298,Yo Baby Organic Whole Milk Banana Mango Yogurt,0.6816816816816816
22299,Kix Honey Cereal,0.2
22300,Car Air Freshener Greek Seaside- Vent Clips,0.0
22301,Color Reflect Daily Moisture Conditioner,0.5
22302,Unrefined Toasted Sesame Oil,0.2857142857142857
22303,Ten Vanilla Root Beer,0.6666666666666666
22304,Garden Veggie Chips Sea Salt,0.75
22305,Boston Conditioning Contact Lens Solution,0.5
22306,White Sparkling Sugar Sprinkles,0.125
22307,Crackers- Puffed- Lightly Salted Brown Rice,0.6036585365853658
22308,Bread- Gluten Free- White Sandwich,0.7288135593220338
22309,Soft & Smooth100% Whole Wheat Bread,0.6524064171122995
22310,Natural Energy Drink,0.7333333333333333
22311,Broccoli Stir-Fry Blend,0.6666666666666666
22312,Organic Cherry Tomatoes,0.383808095952024
22313,Adult Chicken & Rice Dry Dog Food,0.5
22314,Rejuvenating Argan Oil,0.5
22315,Slow Churned Chocolate Light Ice Cream,0.46875
22316,Bone- Meaty Center,0.5526315789473685
22317,Lightly Salted Toasted Coconut Chips,0.38461538461538464
22318,Sweetened Dried Cranberries,0.325
22319,Unknown,0.0
22320,Daily Care 2 In 1 Fortifying Shampoo and Conditioner,0.0
22321,Gazpacho Verde Chilled Vegetable Soup,0.25
22322,Mango Sriracha Hummus,0.54
22324,Pink Vodka Sauce,0.5555555555555556
22325,Cocow Chocolate Milk,0.0
22326,Indian Vegetable Korma Entrée,0.5348837209302325
22327,Canadian Bacon Pizza,0.5
22328,Organic Popcorn,0.376
22329,Celery Stalks,0.14285714285714285
22330,Garlic & Herb Shirataki Pasta,0.3448275862068966
22332,Chili Lime Beans,0.0
22333,Guajillo Chili Chocolate Mexicano Classic Discs,0.5555555555555556
22334,Mach 3 Razor,0.16666666666666666
22335,Sliced Italian Bread,0.5
22336,Chocolate Peanut Butter Perfect Nutrition Bars,0.8
22337,Great Grains,0.4722222222222222
22338,Unknown,0.6666666666666666
22339,Lemon Verbena Scent Glass Cleaner,0.0
22340,Fig Newtons,0.6666666666666666
22341,Adult Extra Whitening Fluoride Toothpaste Pure Mint,0.0
22342,3D White Clasicc Vivid Whitestrips,0.375
22343,Tea Tree Oil Dental Floss,0.2892561983471074
22344,Animalitos Cookies,0.0
22345,Radiant Infinity Overnight Light Clean Scent Pads With Wings,0.6666666666666666
22346,Rosemary & Peppermint Detangler,0.5
22347,Udon Pasta Wheat With Brown Rice,0.0
22348,Organic Campari Tomatoes,0.7
22349,100% Whole Grain Fig Cookies,0.5
22350,Organic Turmeric Pineapple Elixir,0.35294117647058826
22351,Southern Homes You Butter Tastin',0.0
22352,Birthday Cake Chewing Gum,0.0
22353,Gluten Free Vegan Chocolate Chip Cookie Dough Macaroons,0.6231884057971014
22354,Cereal- Supergrains- Maple Buckwheat Hemp,0.0
22355,Chef's Naturals Chips Pecans,0.0
22356,Simply Plain Yogurt Protein Drink With Crunchy Shot,0.7619047619047619
22358,Dusters Dusting Kit (1 Handle + 5 Unscented Refills),0.14893617021276595
22359,Organic 50/50 Blend Salad,0.542713567839196
22360,Taster's Choice House Blend Single Serve Instant Coffee Packets,0.5555555555555556
22361,Beeswax Lip Balm With Vitamin E & Peppermint,0.5
22362,Original Rice Krispies Treats,0.7508361204013378
22363,Corn Pops Family Size Cereal,0.45454545454545453
22364,Cold Water Lobster Tail,0.0
22365,Owl's Howl Coffee,0.5376344086021505
22366,Raisin Bran Crunch Family Size Cereal,0.2
22367,Total 0% Cherry Nonfat Yogurt,0.6763285024154589
22368,Organic San Marzano Diced Tomatoes,0.6111111111111112
22369,Dairy-Free Chocolate Protein Beverage,0.5925925925925926
22370,Blend Brown Sugar,0.16666666666666666
22372,Organic Throat Coat Herbal Tea,0.34946236559139787
22373,Softly Facial Tissue 2-Ply,0.6666666666666666
22374,Unsweetened Natural Big Cup Apple Sauce,0.6
22375,Gluten Free Maple Pecan Oat Bar,0.45454545454545453
22376,Seasoned Spirals W/Skin On Oven Fries,0.375
22377,Creamy Custard & Apple Cinnamon 2 In 1 Candle,0.0
22378,Fresh Udon Noodle,0.2
22380,Organic Vanilla Bean,0.21428571428571427
22381,with Xylitol Unwrapped Original Flavor 50 Sticks Sugar Free Gum,0.0
22382,V-Fusion Light Pomegranate Blueberry Vegetable & Fruit Juice,0.75
22384,Italian Dill Pickle Chips,0.5064935064935064
22385,K-Kritters Chocolate Animal Cookies,1.0
22386,Shiner Bock Beer,0.6666666666666666
22387,Chile Habanero Hot Sauce,0.5454545454545454
22389,Dry Black Beans,0.8333333333333334
22390,Organic Raw Sprouted Pumpkin Seeds,0.5
22391,IncrediBites for Small Dogs With Real Chicken Dog Food,0.0
22392,Nutramigen with Enflora LGG Infant Formula Powder,0.5
22393,Pep Ru,0.5
22394,Restaurant Style Garlic & Lime Verde Salsa Medium,0.0
22395,Tomato Sauce,0.45339912280701755
22396,Digital Pregnancy Test,0.3333333333333333
22397,Anti-Stress Drink Assorted Flavor Packets,0.375
22398,Natural Harvest 100% Stone Ground Whole Wheat Bread,0.5
22399,Soothing Cleansing Milk,0.0
22400,Peanut Butter- Classic,0.48792270531400966
22401,Triple-Action Foot Cream,0.25
22402,Minute Multi-Grain Medley Microwaveable Rice Bags 4 ct,0.3333333333333333
22403,Brick Oven Crust Meat Trio Pizza,0.7142857142857143
22405,Sheer Twilight  Body Wash,0.625
22406,Craveables Chicken- Spinach & Mushroom Panini,0.5
22408,Yeast Arrest  Vaginal Suppositories,0.0
22409,Woodbridge Cabernet Sauvignon,0.6875
22410,Ravioli Kale Ricotta,0.6666666666666666
22411,Sinex 12 Hour Nasal Decongestant Spray,0.5
22412,HE Turbo Clean Ultra Stain Release Liquid Laundry Detergent,0.4
22413,Face Exfoliate,0.0
22414,Chocolate Mint Creme Sandwich Cookies,0.3972602739726027
22415,Decaf Mahembe Coffee,0.0
22416,O'Soy Fruit on the Bottom Strawberry Organic Soy Yogurt,0.6887417218543046
22417,Organic Chocolate Cake Mix,0.17073170731707318
22418,Imitation Crab Sticks,0.25
22419,Jasmine Enriched Long Grain Rice,0.33783783783783783
22420,100% Orange Juice With Pulp,0.25
22421,Acai Juice with Yerba Mate & Guarana,0.7
22422,Amazin Prunes Pitted,0.47761194029850745
22423,Dr. Bronner's 18-In-1 Hemp Eucalyptus Pure-Castile Soap,0.2
22424,Parmesan,0.25
22425,Hickory Honey Barbeque Baked Potato Chips,0.6
22426,Alehouse Cheddar,1.0
22427,Apple Kiwi Strawberry Juice,0.0
22428,Fresh Marinara Sauce,0.6031746031746031
22429,Rye Pride Seeded Bread,0.6428571428571429
22430,Corn Dogs- Classic,0.16666666666666666
22431,Muenster Slices,0.38461538461538464
22432,Coriander,0.030303030303030304
22433,Unknown,0.5
22434,Vitamin D-3 5000 IU,0.1
22435,Wrinkle Releaser Light Fresh Scent,0.16666666666666666
22436,Light Vegetable Soup,0.36666666666666664
22437,Thai Coconut Curry Gourmet Popcorn,0.25
22438,Low-Moisture Part-Skim Shredded Mozzarella Cheese,0.4117647058823529
22439,Strawberry Marshmallows,0.16666666666666666
22441,Vermicelli,0.2
22442,Farmhouse- Pancake & Waffle Mix,0.48
22443,Crostini,0.2608695652173913
22444,Organic Creamy Miso Dairy Free Dressing,0.2
22445,Defense Vitamin C,0.0
22446,Natural Coconut Milk,0.42857142857142855
22447,Strawberry & Beet Super Puffs,0.4824561403508772
22448,Organic Fruit & Grain Apples Pears & Apricots with Mixed Grain,0.6
22449,Smart Beginnings Cheesy Scramble With Hash Browns,0.42857142857142855
22450,Imitation Rum Extract,0.0
22451,Crinkle Cut French Fries,0.5358490566037736
22452,Toothbrushes- Soft- Full Head- Value Pack,0.2222222222222222
22453,Rip-L Triple Pack Potato Chips,0.45454545454545453
22454,Whipped Original Cream Cheese Spread,0.5569620253164557
22455,Deluxe Grahams,0.4666666666666667
22456,Organic Golden Balsamic Vinegar,0.3333333333333333
22457,Organic Dressing & Sandwich Spread,0.0
22459,Wild Salmon With Pesto,0.0
22460,Decorating Cupcake Icing- Petal Pink,0.0
22463,Chicken Taco Seasoning Mix,0.2222222222222222
22465,Stix Crispy Seaweed Strips Wasabi,0.5714285714285714
22466,Organic Ethiopian Berbere Seasoning,0.3333333333333333
22467,Living- Red Butter Lettuce,0.5
22468,Straight Bourbon Whiskey,0.375
22469,Nacho Cheese Flavored Tortilla Chips,0.3333333333333333
22470,Might 4 essential nutrition blend spinach- cherry- oats- black beans,0.5555555555555556
22471,Original Entertaining Crackers,0.0
22472,Mesquite Smoked Turkey,0.7357142857142858
22473,Berry Primrose Smooth Shampoo & Wash,0.0
22474,Cheddar Bunnies Snack Crackers,0.5217965653896962
22475,Jicama,0.46261682242990654
22476,Fresh Chicken Breast,0.5675675675675675
22477,Family Size Sour Cream & Onion Flavored Potato Chips,0.25
22478,Unknown,0.2857142857142857
22479,Reduced Fat White Cheddar Baked Snack Crackers,0.5714285714285714
22480,Gingerbread Spice 45% Milk Chocolate,0.0
22481,Chocolate Chip Peanut Crunch Bars,0.5303030303030303
22482,Corn On The Cob,0.391304347826087
22483,Chow Mein,0.0
22485,Solid Light Yellowfin Tuna in Extra Virgin Olive Oil,0.5238095238095238
22486,Kale White Bean Salad,0.3333333333333333
22487,Quick Tie Tall Kitchen Bags,0.2545454545454545
22489,Homestyle Premium Popcorn,0.4883720930232558
22490,Thick Bacon,0.6060606060606061
22491,Water- Unsweet- Blood Orange,0.7253521126760564
22492,Uncured Pork & Beef Fearless Franks,0.15384615384615385
22494,Scandinavian Style Gravlax,0.75
22495,All Purpose Ammonia Cleaner,0.0
22496,Chunky Jazzy Jambalaya with Chicken- Sausage & Ham Soup,0.4
22497,Oregano Leaves,0.07317073170731707
22498,Regular Organic Cotton Tampons,0.25
22499,Cappuccino Brownies,0.3333333333333333
22500,Silverado Beef Chili with Beans- 97% Fat Free,0.46153846153846156
22501,Gluten Free Sweet Potato Ravioli,0.13333333333333333
22502,Razor Chrome (Includes 2 Cartridges),1.0
22503,Asian Sesame Kit,0.5
22504,Organic Mountain Forest Amber Honey,0.3816155988857939
22505,Town House Reduced Fat Crackers,1.0
22506,Menage a Trois,0.5
22507,Premium Grapefruit Large,0.6597222222222222
22508,Jalapeno Jack Queso with Salsa Verde,0.16666666666666666
22509,Muenster Cheese,0.6428571428571429
22510,Instant Read Thermometer,0.0
22511,Plain Breadsticks,0.65
22512,Organic Refined Sunflower Oil,0.45161290322580644
22513,Original Dog Biscuits For Large Dogs,0.5
22514,Ronzoni Smart Taste Rotini Pasta,0.75
22515,Meze Chili Lime Greek Yogurt Dip,0.6666666666666666
22516,Orange Ginger Dressing,0.0
22517,Artichoke Hearts Large Size,0.14285714285714285
22518,Natural Apricot Ultra Dishmate,0.35
22520,White Paper Towels- Regular Roll,0.5504587155963303
22521,Cleaner & Polish- Stainless Steel,0.0
22522,2nd Foods Organic Apples- Carrots & Squash Baby Food,0.5333333333333333
22523,Parmesan Cheese Garlic Bread,0.5
22524,Cream Cheese Bar,0.4666666666666667
22525,Dried Strawberries,0.625
22526,Italian Blend Shredded Cheese,0.2631578947368421
22527,Medium Picture Hanging Strips,0.25
22528,Laksa Noodles,0.3142857142857143
22529,Premium Adult Dog Formula Dog Food,0.3333333333333333
22530,Colombia K-Cup Pods Coffee,1.0
22531,Unknown,0.0
22533,Honey-Herb Drops Cough Suppressant,0.23529411764705882
22534,Kashmiri Curry Mild Indian Simmer Sauce,0.4583333333333333
22535,April Fresh Fabric Softener,0.4666666666666667
22536,Reserve Dark Roast Costa Rica Tarrazú Whole Bean Coffee,1.0
22537,Hearty Nine Grain Bread,0.7677419354838709
22538,Grüner Veltliner,0.0
22539,First Bananas Stage 1 4 Months +,0.47058823529411764
22540,Ultra Sheer Body Mist Sunscreen Broad Spectrum SPF 45,1.0
22541,High Performance Energy Drink,0.8333333333333334
22542,Chicken Cup,0.53125
22543,Mediterranean Style Medleys Dog Food,1.0
22544,Advanced Control Anti-Perspirant Deodorant,0.25
22545,Pretzels,0.5
22546,Choice Cuts In Gravy Country Stew Wet Dog Food,0.9
22547,Spicy Teriyaki Beef Flavor Chow Mein Noodles,0.25
22548,Coldbrew Coffee Pops,0.45962732919254656
22550,Elegant Medleys Wild Salmon Primavera Cat Food,0.8333333333333334
22551,Chicken Strips & Fries Tasty American Favorites,0.5
22552,Mongo Kiss Vanilla Lip Balm,0.5
22553,Vanilla Chocolate Ice Cream,0.5638297872340425
22554,Sugar Free Low Calorie Artificially Flavored Butter Breakfast Syrup,0.5
22555,Low Sodium Borscht,0.8
22556,All Natural Apricot Sparkling Water,0.7216358839050132
22557,White Vanilla Bean Ice Cream Dipped in White Chocolate,0.47368421052631576
22558,Pineapple Chunk,0.5
22559,Kitchen Cheese Enchilada,0.5491419656786272
22560,Hot Chocolate- Chocolate Truffle,0.16666666666666666
22561,Scented Carpet Fresheners,0.1111111111111111
22562,Nourishing Conditioner- Rose & Chamomile,0.0
22563,Deluxe Extra Strong & Deep Foam Plates,1.0
22564,Chicken Lickin' Chicken Pate with Vegetables Cat Food,0.5526315789473685
22565,Disinfecting Wipes- Lemon Scent,0.30978260869565216
22567,Original Pickle,0.0
22568,Classic Ranch Dressing,0.631578947368421
22569,Diet Cream Soda,0.6153846153846154
22571,100% Whole Wheat Cinnamon with Raisins,0.5074626865671642
22572,Original Green Superfood,0.2857142857142857
22574,Oikos Greek Nonfat Yogurt Crunch Key Lime Crumble,0.5
22576,Cheez Whiz Original Cheese Dip,0.4
22577,Frontera Chardonnay,0.25
22578,Hand Soap Grapefruit,0.3333333333333333
22579,Rotisserie Style Deli Thin-Sliced Chicken Breast,0.2727272727272727
22580,Unsweetened Vanilla,0.3333333333333333
22581,Wild Mushroom & Herb Couscous Mix,0.3888888888888889
22582,Organic 1% Milkfat Lowfat Milk,0.7297297297297297
22583,Albacore Solid White Tuna In Water,0.5051546391752577
22584,Bissell SteamBoost Steam Mop Starter,0.0
22585,Chicken & Salmon Cat Food,0.6875
22586,Medicated Patch Back,0.1
22587,Organic Cut Spinach,0.4155844155844156
22588,Classic Vanilla Cake Mix,0.12903225806451613
22589,Vegan Shredded Cheddar,0.0
22591,Chipotle Peppers in Adobo Sauce,0.23333333333333334
22592,Sport Performance Coolzone SPF 30 Sunscreen,0.0
22593,Cream Cheese With Garden Vegetables,0.47619047619047616
22594,Quattro Formaggi Four Cheeses Pizza,0.7052341597796143
22596,Oraganic Wheat Grass Juice Powder,0.0
22597,100% Pure Maple Syrup Grade A Dark Amber,0.3055555555555556
22598,Kellogg's Nutri-Grain Blueberry Cereal,0.46
22599,Grow Well Tummy Baby Food,0.5714285714285714
22600,Key Lime Pie,0.1702127659574468
22601,Peanut Butter And Banana Milk Chocolate Bar,1.0
22602,Unknown,0.0
22603,Light Creamy Chicken Alfredo with Pasta Soup,0.5
22604,Sleep Serenity Moonlit Lavender Bedroom Mist,0.4444444444444444
22606,Moisturizing Body Lotion,0.0
22607,Textured Vegetable Protein,0.2222222222222222
22608,Fat Free Italian Salad Dressing,0.4
22609,Whole Grain Millet,0.1111111111111111
22610,Reduced Fat 2% Lactose-Free Milk,0.8042452830188679
22612,High Protein Rich Chocolate Complete Nutritional Drink,0.5833333333333334
22613,Organic African Nectar Herbal Tea,0.37209302325581395
22614,Chicken Tikka Masala with Saffron Rice,0.25
22615,8 Oz Mason Canning Jars,0.0
22616,Candles Stacked Stripes,0.0
22617,Pop'ems Glazed Donut Holes,0.5420560747663551
22618,Tamari Brown Rice Crackers,0.0
22619,Cool Whipe Lite Whipped Topping,0.4700854700854701
22620,Chocolate Peanut Butter Ice Cream,0.5454545454545454
22621,Chicken Wings- Lightly Breaded- Buffalo Style,0.0
22622,Organic Sunflower Kernels,0.2564102564102564
22623,Sprouted Spicy Fiesta Seed Mix,0.4
22624,Envy Apple,0.6923076923076923
22625,Skin Clearing Shave Cream Men,0.3333333333333333
22626,Arrabbiata Sauce,0.0
22627,Gluten Free Flour,0.2122905027932961
22628,Hot Spicy Fried Chicken Leg,0.6666666666666666
22629,Ultra Thin Regular Pads with Wings,0.0
22630,Adult Grain-Free Duck- Sweet Potatoes & Whole Peas Entree Dog Food,0.6666666666666666
22631,100% Strawberry Fruit Strip,0.631578947368421
22632,Quick-Dissolving Sinus Homeopathic Medicine Tablets,0.1
22633,1200mg Fish Oil,0.14285714285714285
22634,Tahitian Vanilla Ice Cream,0.6666666666666666
22635,Organic Herbalozenge Lemon Honey Soother with Zinc & Vitamin C - 18 CT,0.0
22636,The Falsies Volum' Express Waterproof Very Black Mascara,0.0
22637,Instant Effect Energy Shave Gel for Men,0.0
22638,Cheese- Muenster,0.6111111111111112
22639,Gluten Free Original 3 Seed Bread,0.3333333333333333
22640,Organic Half And Half,0.6390532544378699
22641,Peach Almond Vanilla Oat Cereal,0.75
22642,Chocolate Babka,0.0
22643,Le Petit Beurre European Biscuits,0.3333333333333333
22644,Parsley Root,0.5
22645,PM Headache Pain Reliever Caplets,0.5
22646,Fun Size Crunch Candy Bars,0.4318181818181818
22647,Highest Lignan Flax Oil 100% Organic,0.3333333333333333
22648,Organic Power Grains,0.6
22649,Light String Cheese Sticks,0.8571428571428571
22650,Bartlett Pear Slices in Heavy Syrup,0.5
22651,Whole Asparagus Spears,0.0
22652,Almond + Shea Butter Conditioner,0.3333333333333333
22653,Sugarfree Winterfresh Gum,0.6666666666666666
22654,Quick-Rise Yeast for Bread Machines,0.05555555555555555
22655,Summer Citrus Scent Antibacterial Multi-Purpose Cleaner,0.3
22656,Tomato Condensed Soup,0.4223300970873786
22657,Thin Sliced Mozzarella Cheese,0.4090909090909091
22658,Organic Curry Powder,0.07142857142857142
22659,Natural Maple Gum,0.0
22660,Cabernet Sauvignon- Vintage 2011,0.25
22661,Naturals Fresh Cleansing + Makeup Remover,0.25
22662,Grain Free Turkey- Sweet Potato & Spinach Recipe in Gravy Cat Food,0.5
22663,Lip Balm- Organic- Peppermint,0.3333333333333333
22664,Garcinia Cambogia Capsules,0.3333333333333333
22665,Wakame Sea Vegetable,0.3333333333333333
22666,Cucumbers Facial Wipes Soothing - 30 CT,0.4230769230769231
22667,Original Sweet Dinner Rolls,0.5368421052631579
22668,Mighty Dog Chicken- Egg & Bacon Country Platter Dog Food,1.0
22669,Pineapple Super Greens Kombucha,0.6428571428571429
22670,Milk Magic Strawberry Milk Flavoring Straws,0.5
22671,Vegetarian Organic Great Northern Beans Low Sodium,0.27586206896551724
22672,Pasta Zero Spaghetti Shirataki Noodles,0.45454545454545453
22673,Recipe Secrets Beefy Onion Recipe Soup & Dip Mix,0.36363636363636365
22674,Oatmeal and Shea Butter Body Wash,1.0
22675,Comfort Chicken Marsala,0.5102040816326531
22676,Ascend White Tea Kombucha Tonic,0.7272727272727273
22677,Vegan Margherita Pizza With Daiya Cheeze,0.606694560669456
22678,Baby Fresh Pampers Baby Wipes Baby Fresh,0.25
22679,Ground Bison,0.625
22680,Unsalted Margarine,0.6666666666666666
22681,Honey Ginger Dressing,0.5
22683,Original Real Live Chocolate,0.6744186046511628
22684,Muenster,0.5652173913043478
22685,All Natural Bacon Jerky,0.375
22686,Whole Wheat Lasagna,0.1111111111111111
22687,Fit Artic Grape Energy Drink Drops,0.7647058823529411
22688,Pro-Health Multi-Protection Mouthwash- Alcohol Free- Refreshing Clean Mint,0.0
22689,White Pita Bread,0.4
22690,Draught Beer,0.5833333333333334
22691,Omega-3 Great Lemon Taste!,0.0
22692,Organic Dry Roasted No Salt  Pistachios,0.0
22693,Select Chicago Hot Dog Rolls,0.3333333333333333
22694,Garlic Stuffed Green Olives,0.25
22695,Steamfresh Super Sweet Corn,0.49504950495049505
22696,Honey Maple Turkey,0.1111111111111111
22698,Americone Dream Ice Cream Cup,0.0
22699,Steamfresh Premium Selects Broccoli Florets,0.5355450236966824
22700,Blueberry Greek Yogurt Meal Bars,1.0
22701,Baby Fingerling Potatoes,0.0
22702,Dusseldorf Style Mustard,0.6666666666666666
22703,Jack's Special- Medium Salsa,0.4166666666666667
22705,Teenage Mutant Ninja Turtles Mild Bubble Fruit Fluoride Toothpaste,0.0
22706,Baingan Bharta Roasted Eggplant,0.0
22707,Original Very Vanilla Complete Nutritional Drink,0.8571428571428571
22708,Chocolate Coconut Nutrition Bar,0.7741935483870968
22709,Gluten Free Rosemary Truffle Kale Chips,0.0
22710,Lightly Salted Mini Rice Crackers,1.0
22711,Plain Crispy-O's Kosher For Passover Cereal,0.0
22712,Garlic Dill Pickles,0.0
22713,Ground Chicken Breast,0.5771812080536913
22714,Unknown,0.25
22715,Pineapple Ginger Paleo Pops,0.2
22716,Gluten Free Fettuccini Roasted Garlic,0.4444444444444444
22717,Chicken Rosemary Ravioli,0.42857142857142855
22718,Signature Italian Dressing,0.45161290322580644
22719,Minestrone R&W Condensed Soup,0.4827586206896552
22720,Meatles  Soy Gluten-Free Grounds,0.5476190476190477
22721,Creamy Peanut Butter Dark Roasted,0.4984984984984985
22722,Bombay Lentils,0.0
22723,Mellow Mood Relaxation- Honey & Green Tea- Decaffeinated,1.0
22724,Family Size Macaroni & Cheese,0.5211267605633803
22725,Black Cherry Drink,0.0
22726,Vanilla Biscuits For Teethers,0.2
22727,2nd Foods Chicken & Rice Baby Food,0.23076923076923078
22729,VO Canadian Whiskey,0.75
22730,Singles 1% Lowfat Cottage Cheese,0.5555555555555556
22731,Recchiuti Burnt Caramel Gelato Bar,0.5714285714285714
22732,Instant Sugar Free-Fat Free Butterscotch Pudding and Pie Filling,0.23076923076923078
